Order_ID,Order_Date,Region,Category,Product,Sales,Profit,Quantity,Ship_Days,Year,Month
2891,2029-03-05,South,Office Supplies,Mobile,27119,7570,3,8,2029,3
2892,2029-03-06,South,Electronics,Notebook,10033,9661,7,6,2029,3
2893,2029-03-07,North,Electronics,Pen,40395,5459,9,9,2029,3
2894,2029-03-08,East,Office Supplies,Notebook,4220,9720,4,7,2029,3
2895,2029-03-09,North,Furniture,Notebook,19767,7919,7,2,2029,3
2896,2029-03-10,East,Furniture,Laptop,16196,3006,9,8,2029,3
2897,2029-03-11,South,Furniture,Notebook,30468,7760,8,9,2029,3
2898,2029-03-12,East,Electronics,Notebook,23845,6067,8,7,2029,3
2899,2029-03-13,West,Furniture,Chair,26193,9624,9,4,2029,3
2900,2029-03-14,South,Electronics,Mobile,19885,3434,5,9,2029,3
2901,2029-03-15,West,Electronics,Chair,18622,9811,5,4,2029,3
2902,2029-03-16,North,Furniture,Chair,1864,78,3,4,2029,3
2903,2029-03-17,North,Furniture,Table,3208,8947,5,9,2029,3
2904,2029-03-18,North,Office Supplies,Laptop,13482,9262,8,8,2029,3
2905,2029-03-19,East,Office Supplies,Chair,17808,9688,5,4,2029,3
2906,2029-03-20,South,Furniture,Pen,33419,7806,4,8,2029,3
2907,2029-03-21,North,Electronics,Pen,25661,6998,8,8,2029,3
2908,2029-03-22,North,Electronics,Notebook,35589,5805,7,7,2029,3
2909,2029-03-23,South,Electronics,Table,14365,3652,6,6,2029,3
2910,2029-03-24,North,Electronics,Laptop,995,5112,5,8,2029,3
2911,2029-03-25,West,Electronics,Laptop,45255,8121,5,7,2029,3
2912,2029-03-26,South,Office Supplies,Notebook,2648,7294,2,5,2029,3
2913,2029-03-27,South,Furniture,Pen,33824,6422,4,4,2029,3
2914,2029-03-28,South,Office Supplies,Mobile,13893,7155,8,2,2029,3
2915,2029-03-29,West,Electronics,Table,2052,3631,8,8,2029,3
2916,2029-03-30,South,Electronics,Notebook,36353,2812,1,9,2029,3
2917,2029-03-31,West,Electronics,Table,33424,622,2,4,2029,3
2918,2029-04-01,South,Electronics,Pen,9426,7755,5,4,2029,4
2919,2029-04-02,East,Furniture,Pen,31351,664,9,5,2029,4
2920,2029-04-03,North,Electronics,Mobile,24389,4100,7,2,2029,4
2921,2029-04-04,East,Furniture,Mobile,40430,375,5,7,2029,4
2922,2029-04-05,North,Electronics,Laptop,8555,3790,1,5,2029,4
2923,2029-04-06,West,Furniture,Table,5154,408,6,6,2029,4
2924,2029-04-07,East,Office Supplies,Table,23134,3827,8,4,2029,4
2925,2029-04-08,South,Electronics,Pen,32863,5956,7,8,2029,4
2926,2029-04-09,North,Furniture,Laptop,11968,1771,2,8,2029,4
2927,2029-04-10,North,Office Supplies,Notebook,33422,1399,5,5,2029,4
2928,2029-04-11,East,Electronics,Table,41218,3746,4,6,2029,4
2929,2029-04-12,West,Electronics,Laptop,48591,3946,9,3,2029,4
2930,2029-04-13,East,Electronics,Laptop,17880,4310,1,1,2029,4
2931,2029-04-14,West,Furniture,Pen,27370,9838,6,9,2029,4
2932,2029-04-15,West,Furniture,Laptop,37894,9869,3,9,2029,4
2933,2029-04-16,North,Office Supplies,Mobile,14759,6991,9,3,2029,4
2934,2029-04-17,East,Furniture,Mobile,15373,3858,5,4,2029,4
2935,2029-04-18,East,Furniture,Chair,13516,5296,6,7,2029,4
2936,2029-04-19,West,Electronics,Pen,42637,8434,9,2,2029,4
2937,2029-04-20,East,Electronics,Notebook,653,3895,9,3,2029,4
2938,2029-04-21,South,Electronics,Chair,8353,2627,8,6,2029,4
2939,2029-04-22,South,Electronics,Mobile,12879,141,9,8,2029,4
2940,2029-04-23,East,Electronics,Chair,16292,4284,4,1,2029,4
2941,2029-04-24,East,Electronics,Pen,38867,8722,6,4,2029,4
2942,2029-04-25,West,Electronics,Pen,18600,6642,5,1,2029,4
2943,2029-04-26,South,Office Supplies,Laptop,48053,8178,5,2,2029,4
2944,2029-04-27,South,Office Supplies,Table,11549,1125,4,8,2029,4
2945,2029-04-28,North,Office Supplies,Laptop,1286,2563,2,6,2029,4
2946,2029-04-29,West,Office Supplies,Pen,4868,8218,6,9,2029,4
2947,2029-04-30,North,Electronics,Mobile,31199,6911,9,2,2029,4
2948,2029-05-01,South,Office Supplies,Notebook,48191,9040,1,3,2029,5
2949,2029-05-02,West,Electronics,Mobile,37540,654,7,9,2029,5
2950,2029-05-03,East,Office Supplies,Laptop,27954,3029,6,9,2029,5
2951,2029-05-04,West,Furniture,Notebook,39262,7190,3,6,2029,5
2952,2029-05-05,East,Office Supplies,Pen,24100,7115,1,3,2029,5
2953,2029-05-06,East,Office Supplies,Mobile,29738,4966,4,5,2029,5
2954,2029-05-07,West,Electronics,Pen,25741,6850,9,2,2029,5
2955,2029-05-08,East,Office Supplies,Notebook,20310,647,2,7,2029,5
2956,2029-05-09,North,Furniture,Notebook,20667,9774,3,8,2029,5
2957,2029-05-10,South,Electronics,Mobile,22311,7370,2,6,2029,5
2958,2029-05-11,East,Electronics,Pen,40279,8755,2,8,2029,5
2959,2029-05-12,North,Office Supplies,Chair,20585,5672,8,2,2029,5
2960,2029-05-13,East,Electronics,Pen,47354,1927,3,3,2029,5
2961,2029-05-14,South,Electronics,Notebook,9761,1749,7,7,2029,5
2962,2029-05-15,North,Electronics,Pen,19233,9271,8,1,2029,5
2963,2029-05-16,South,Electronics,Laptop,40279,5830,3,7,2029,5
2964,2029-05-17,South,Electronics,Chair,29579,766,2,6,2029,5
2965,2029-05-18,North,Electronics,Table,34480,4136,8,8,2029,5
2966,2029-05-19,North,Furniture,Laptop,14641,715,3,7,2029,5
2967,2029-05-20,North,Office Supplies,Table,9844,7896,7,4,2029,5
2968,2029-05-21,West,Furniture,Mobile,39972,6661,1,3,2029,5
2969,2029-05-22,North,Electronics,Table,16396,1129,6,3,2029,5
2970,2029-05-23,North,Electronics,Pen,24317,8469,9,4,2029,5
2971,2029-05-24,North,Office Supplies,Table,30313,8390,3,9,2029,5
2972,2029-05-25,North,Furniture,Notebook,19395,1119,7,9,2029,5
2973,2029-05-26,East,Office Supplies,Laptop,643,5313,6,2,2029,5
2974,2029-05-27,West,Furniture,Laptop,11181,8001,8,5,2029,5
2975,2029-05-28,South,Electronics,Table,7867,1413,3,1,2029,5
2976,2029-05-29,North,Office Supplies,Laptop,3728,4558,3,4,2029,5
2977,2029-05-30,East,Office Supplies,Notebook,5082,1805,4,2,2029,5
2978,2029-05-31,East,Electronics,Laptop,13647,569,3,8,2029,5
2979,2029-06-01,East,Office Supplies,Table,11897,5513,9,4,2029,6
2980,2029-06-02,South,Furniture,Chair,39299,7283,4,5,2029,6
2981,2029-06-03,North,Furniture,Chair,37511,1152,6,4,2029,6
2982,2029-06-04,West,Furniture,Mobile,14147,647,8,5,2029,6
2983,2029-06-05,West,Furniture,Laptop,28218,3323,8,5,2029,6
2984,2029-06-06,East,Electronics,Table,44764,5831,5,5,2029,6
2985,2029-06-07,South,Office Supplies,Laptop,42817,6306,5,3,2029,6
2986,2029-06-08,South,Furniture,Pen,48414,7308,6,7,2029,6
2987,2029-06-09,South,Electronics,Notebook,19597,8830,7,3,2029,6
2988,2029-06-10,West,Office Supplies,Laptop,37453,6604,7,2,2029,6
2989,2029-06-11,East,Office Supplies,Laptop,45754,9649,4,3,2029,6
2990,2029-06-12,North,Electronics,Chair,40596,8052,6,3,2029,6
2991,2029-06-13,West,Electronics,Notebook,49952,4896,7,8,2029,6
2992,2029-06-14,East,Furniture,Table,17607,9871,5,4,2029,6
2993,2029-06-15,East,Office Supplies,Laptop,3510,9236,5,3,2029,6
2994,2029-06-16,North,Office Supplies,Chair,6055,4848,2,5,2029,6
2995,2029-06-17,North,Electronics,Mobile,567,6655,7,4,2029,6
2996,2029-06-18,North,Office Supplies,Notebook,28912,3036,6,9,2029,6
2997,2029-06-19,South,Furniture,Chair,45453,450,1,8,2029,6
2998,2029-06-20,North,Office Supplies,Chair,34805,2905,4,7,2029,6
2999,2029-06-21,East,Electronics,Chair,12049,3462,3,8,2029,6
3000,2029-06-22,North,Electronics,Laptop,6180,106,3,5,2029,6
